GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MKD,The former Yugoslav republic of Macedonia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,YEM,Yemen,,<500 [<200–<1000],500,200,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZMB,Zambia,,21 000 [17 000–28 000],21000,17000,28000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,NRU,Nauru,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,KNA,Saint Kitts and Nevis,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,DMA,Dominica,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GRD,Grenada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SYC,Seychelles,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,SLB,Solomon Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,FSM,Micronesia (Federated States of),,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,NIU,Niue,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,PLW,Palau,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,ATG,Antigua and Barbuda,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,COK,Cook Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SMR,San Marino,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,STP,Sao Tome and Principe,,No data,,,,,,
